om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
651832,2020,04,28,2020-04-28,04:55:00,3,TX,48,0,0.88,0,0,0,0,32.3875,-96.8336,32.3875,-96.8336,0,0,0,0,0,139,0,0,0
651833,2020,04,28,2020-04-28,05:07:00,3,TX,48,0,1.00,0,0,0,0,32.4100,-96.8200,32.4100,-96.8200,0,0,0,0,0,139,0,0,0
651834,2020,04,28,2020-04-28,05:07:00,3,TX,48,0,1.00,0,0,0,0,32.4100,-96.8200,32.4100,-96.8200,0,0,0,0,0,139,0,0,0
651835,2020,04,28,2020-04-28,06:48:00,3,TX,48,0,1.00,0,0,0,0,32.5400,-94.6300,32.5400,-94.6300,0,0,0,0,0,203,0,0,0
651836,2020,04,28,2020-04-28,07:00:00,3,TX,48,0,1.00,0,0,0,0,32.5763,-94.3487,32.5763,-94.3487,0,0,0,0,0,203,0,0,0
651837,2020,04,28,2020-04-28,08:33:00,3,AR,05,0,0.88,0,0,0,0,33.6905,-94.2860,33.6905,-94.2860,0,0,0,0,0,81,0,0,0
651838,2020,04,28,2020-04-28,08:54:00,3,AR,05,0,1.50,0,0,0,0,34.0263,-93.9480,34.0263,-93.9480,0,0,0,0,0,61,0,0,0
651839,2020,04,28,2020-04-28,14:27:00,3,KS,20,0,1.00,0,0,0,0,37.4600,-96.7400,37.4600,-96.7400,0,0,0,0,0,35,0,0,0
651840,2020,04,28,2020-04-28,14:36:00,3,KS,20,0,1.25,0,0,0,0,37.4200,-96.7700,37.4200,-96.7700,0,0,0,0,0,35,0,0,0
651841,2020,04,28,2020-04-28,14:38:00,3,TX,48,0,1.75,0,0,0,0,31.5032,-94.5289,31.5032,-94.5289,0,0,0,0,0,347,0,0,0
651842,2020,04,28,2020-04-28,14:58:00,3,KS,20,0,1.00,0,0,0,0,37.3000,-96.8700,37.3000,-96.8700,0,0,0,0,0,35,0,0,0
651843,2020,04,28,2020-04-28,15:04:00,3,KS,20,0,1.00,0,0,0,0,37.2900,-96.7300,37.2900,-96.7300,0,0,0,0,0,35,0,0,0
651844,2020,04,28,2020-04-28,15:10:00,3,IL,17,0,1.00,0,0,0,0,41.5800,-89.2200,41.5800,-89.2200,0,0,0,0,0,11,0,0,0
651845,2020,04,28,2020-04-28,15:13:00,3,KS,20,0,1.00,0,0,0,0,37.3500,-96.4500,37.3500,-96.4500,0,0,0,0,0,49,0,0,0
651846,2020,04,28,2020-04-28,15:14:00,3,TX,48,0,1.00,0,0,0,0,31.7043,-94.6791,31.7043,-94.6791,0,0,0,0,0,347,0,0,0
651847,2020,04,28,2020-04-28,15:24:00,3,OK,40,0,1.25,0,0,0,0,36.2000,-97.5900,36.2000,-97.5900,0,0,0,0,0,47,0,0,0
651848,2020,04,28,2020-04-28,15:27:00,3,IL,17,0,0.88,0,0,0,0,41.5500,-89.1200,41.5500,-89.1200,0,0,0,0,0,99,0,0,0
651849,2020,04,28,2020-04-28,15:29:00,3,OK,40,0,1.75,0,0,0,0,36.1800,-97.5900,36.1800,-97.5900,0,0,0,0,0,47,0,0,0
651850,2020,04,28,2020-04-28,15:30:00,3,TX,48,0,1.00,0,0,0,0,31.7172,-94.6220,31.7172,-94.6220,0,0,0,0,0,347,0,0,0
651851,2020,04,28,2020-04-28,15:34:00,3,KS,20,0,1.00,0,0,0,0,38.0800,-95.1700,38.0800,-95.1700,0,0,0,0,0,3,0,0,0
651852,2020,04,28,2020-04-28,15:36:00,3,KS,20,0,1.00,0,0,0,0,37.1300,-96.1800,37.1300,-96.1800,0,0,0,0,0,19,0,0,0
651853,2020,04,28,2020-04-28,15:42:00,3,OK,40,0,1.00,0,0,0,0,35.8600,-97.9300,35.8600,-97.9300,0,0,0,0,0,73,0,0,0
651854,2020,04,28,2020-04-28,15:44:00,3,OK,40,0,2.50,0,0,0,0,36.1200,-97.5200,36.1200,-97.5200,0,0,0,0,0,83,0,0,0
651855,2020,04,28,2020-04-28,15:49:00,3,MO,29,0,0.88,0,0,0,0,38.6100,-93.3300,38.6100,-93.3300,0,0,0,0,0,159,0,0,0
651856,2020,04,28,2020-04-28,16:02:00,3,IL,17,0,1.00,0,0,0,0,40.9505,-89.4729,40.9505,-89.4729,0,0,0,0,0,143,0,0,0
651857,2020,04,28,2020-04-28,16:13:00,3,OK,40,0,1.75,0,0,15000,0,36.7322,-96.1820,36.7322,-96.1820,0,0,0,0,0,113,0,0,0
651858,2020,04,28,2020-04-28,16:14:00,3,MO,29,0,1.00,0,0,0,0,39.3496,-91.8545,39.3496,-91.8545,0,0,0,0,0,137,0,0,0
651859,2020,04,28,2020-04-28,16:15:00,3,OK,40,0,1.75,0,0,0,0,36.0200,-97.6000,36.0200,-97.6000,0,0,0,0,0,83,0,0,0
651860,2020,04,28,2020-04-28,16:25:00,3,KS,20,0,1.00,0,0,0,0,37.0500,-95.4900,37.0500,-95.4900,0,0,0,0,0,99,0,0,0
651861,2020,04,28,2020-04-28,16:28:00,3,IL,17,0,0.75,0,0,0,0,40.9200,-89.2800,40.9200,-89.2800,0,0,0,0,0,203,0,0,0
651862,2020,04,28,2020-04-28,16:30:00,3,OK,40,0,0.75,0,0,0,0,36.6724,-95.9800,36.6724,-95.9800,0,0,0,0,0,147,0,0,0
651863,2020,04,28,2020-04-28,16:30:00,3,OK,40,0,1.00,0,0,0,0,36.8145,-95.9300,36.8145,-95.9300,0,0,0,0,0,147,0,0,0
651864,2020,04,28,2020-04-28,16:40:00,3,OK,40,0,1.00,0,0,0,0,35.5700,-97.5700,35.5700,-97.5700,0,0,0,0,0,109,0,0,0
651865,2020,04,28,2020-04-28,16:40:00,3,OK,40,0,1.00,0,0,0,0,35.8700,-97.3500,35.8700,-97.3500,0,0,0,0,0,83,0,0,0
651866,2020,04,28,2020-04-28,16:41:00,3,OK,40,0,1.00,0,0,0,0,36.1200,-97.1800,36.1200,-97.1800,0,0,0,0,0,119,0,0,0
651867,2020,04,28,2020-04-28,16:41:00,3,OK,40,0,0.75,0,0,0,0,36.7000,-95.7022,36.7000,-95.7022,0,0,0,0,0,105,0,0,0
651868,2020,04,28,2020-04-28,16:42:00,3,OK,40,0,1.75,0,0,0,0,35.8400,-97.2500,35.8400,-97.2500,0,0,0,0,0,83,0,0,0
651869,2020,04,28,2020-04-28,16:42:00,3,IL,17,0,0.75,0,0,0,0,40.8334,-89.2770,40.8334,-89.2770,0,0,0,0,0,203,0,0,0
651870,2020,04,28,2020-04-28,16:45:00,3,TX,48,0,1.75,0,0,0,0,32.0320,-94.8890,32.0320,-94.8890,0,0,0,0,0,401,0,0,0
651871,2020,04,28,2020-04-28,16:47:00,3,OK,40,0,1.10,0,0,0,0,35.5700,-97.6600,35.5700,-97.6600,0,0,0,0,0,109,0,0,0
651872,2020,04,28,2020-04-28,16:48:00,3,OK,40,0,1.50,0,0,0,0,35.5100,-97.7000,35.5100,-97.7000,0,0,0,0,0,17,0,0,0
651873,2020,04,28,2020-04-28,16:48:00,3,KS,20,0,1.00,0,0,0,0,37.0400,-95.1000,37.0400,-95.1000,0,0,0,0,0,99,0,0,0
651874,2020,04,28,2020-04-28,16:50:00,3,TX,48,0,1.75,0,0,0,0,32.0568,-94.9187,32.0568,-94.9187,0,0,0,0,0,401,0,0,0
651875,2020,04,28,2020-04-28,16:51:00,3,TX,48,0,1.50,0,0,0,0,32.0821,-94.9327,32.0821,-94.9327,0,0,0,0,0,401,0,0,0
651876,2020,04,28,2020-04-28,16:52:00,3,OK,40,0,1.00,0,0,0,0,36.0409,-96.1506,36.0409,-96.1506,0,0,0,0,0,37,0,0,0
651877,2020,04,28,2020-04-28,16:52:00,3,TX,48,0,1.50,0,0,0,0,32.0801,-94.8929,32.0801,-94.8929,0,0,0,0,0,401,0,0,0
651878,2020,04,28,2020-04-28,16:53:00,3,OK,40,0,2.75,0,0,0,0,35.4600,-97.7400,35.4600,-97.7400,0,0,0,0,0,17,0,0,0
651879,2020,04,28,2020-04-28,16:54:00,3,OK,40,0,1.25,0,0,0,0,35.4800,-97.7200,35.4800,-97.7200,0,0,0,0,0,17,0,0,0
651880,2020,04,28,2020-04-28,16:56:00,3,OK,40,0,1.50,0,0,0,0,35.4400,-97.6900,35.4400,-97.6900,0,0,0,0,0,17,0,0,0
651881,2020,04,28,2020-04-28,16:56:00,3,OK,40,0,2.25,0,0,0,0,35.4600,-97.7300,35.4600,-97.7300,0,0,0,0,0,17,0,0,0
651882,2020,04,28,2020-04-28,16:58:00,3,OK,40,0,1.25,0,0,0,0,35.5100,-97.6400,35.5100,-97.6400,0,0,0,0,0,109,0,0,0
651883,2020,04,28,2020-04-28,17:00:00,3,OK,40,0,1.00,0,0,0,0,35.4400,-97.6700,35.4400,-97.6700,0,0,0,0,0,109,0,0,0
651884,2020,04,28,2020-04-28,17:01:00,3,OK,40,0,2.00,0,0,0,0,35.4800,-97.7200,35.4800,-97.7200,0,0,0,0,0,17,0,0,0
651885,2020,04,28,2020-04-28,17:02:00,3,OK,40,0,1.00,0,0,0,0,36.1600,-97.0800,36.1600,-97.0800,0,0,0,0,0,119,0,0,0
651886,2020,04,28,2020-04-28,17:05:00,3,OK,40,0,1.25,0,0,20000,0,36.3423,-96.0830,36.3423,-96.0830,0,0,0,0,0,113,0,0,0
651887,2020,04,28,2020-04-28,17:07:00,3,OK,40,0,1.75,0,0,25000,0,36.9193,-94.7416,36.9193,-94.7416,0,0,0,0,0,115,0,0,0
651888,2020,04,28,2020-04-28,17:08:00,3,OK,40,0,2.00,0,0,0,0,35.4900,-97.7400,35.4900,-97.7400,0,0,0,0,0,17,0,0,0
651889,2020,04,28,2020-04-28,17:09:00,3,OK,40,0,0.75,0,0,0,0,36.3700,-96.0000,36.3700,-96.0000,0,0,0,0,0,113,0,0,0
651890,2020,04,28,2020-04-28,17:14:00,3,OK,40,0,1.25,0,0,20000,0,36.3700,-96.1079,36.3700,-96.1079,0,0,0,0,0,113,0,0,0
651891,2020,04,28,2020-04-28,17:16:00,3,OK,40,0,1.25,0,0,0,0,35.3600,-97.6300,35.3600,-97.6300,0,0,0,0,0,27,0,0,0
651892,2020,04,28,2020-04-28,17:18:00,3,MO,29,0,1.75,0,0,0,0,36.9000,-94.4100,36.9000,-94.4100,0,0,0,0,0,145,0,0,0
651893,2020,04,28,2020-04-28,17:19:00,3,OK,40,0,1.00,0,0,0,0,36.3657,-95.9226,36.3657,-95.9226,0,0,0,0,0,143,0,0,0
651894,2020,04,28,2020-04-28,17:20:00,3,OK,40,0,2.75,0,0,0,0,34.6500,-97.9600,34.6500,-97.9600,0,0,0,0,0,137,0,0,0
651895,2020,04,28,2020-04-28,17:21:00,3,OK,40,0,1.00,0,0,0,0,36.0200,-97.0500,36.0200,-97.0500,0,0,0,0,0,119,0,0,0
651896,2020,04,28,2020-04-28,17:22:00,3,OK,40,0,0.75,0,0,0,0,36.2700,-95.8500,36.2700,-95.8500,0,0,0,0,0,143,0,0,0
651897,2020,04,28,2020-04-28,17:24:00,3,OK,40,0,1.75,0,0,0,0,36.0200,-97.0500,36.0200,-97.0500,0,0,0,0,0,119,0,0,0
651898,2020,04,28,2020-04-28,17:24:00,3,OK,40,0,1.50,0,0,0,0,35.3000,-97.7900,35.3000,-97.7900,0,0,0,0,0,51,0,0,0
651899,2020,04,28,2020-04-28,17:24:00,3,OK,40,0,0.88,0,0,0,0,36.2700,-95.7800,36.2700,-95.7800,0,0,0,0,0,131,0,0,0
651900,2020,04,28,2020-04-28,17:25:00,3,OK,40,0,1.00,0,0,0,0,36.3653,-95.8397,36.3653,-95.8397,0,0,0,0,0,143,0,0,0
651901,2020,04,28,2020-04-28,17:29:00,3,OK,40,0,1.00,0,0,0,0,35.2700,-97.6400,35.2700,-97.6400,0,0,0,0,0,87,0,0,0
651902,2020,04,28,2020-04-28,17:30:00,3,TX,48,0,1.00,0,0,0,0,32.1414,-95.1165,32.1414,-95.1165,0,0,0,0,0,423,0,0,0
651903,2020,04,28,2020-04-28,17:32:00,3,OK,40,0,0.75,0,0,0,0,36.1500,-95.9500,36.1500,-95.9500,0,0,0,0,0,143,0,0,0
651904,2020,04,28,2020-04-28,17:32:00,3,OK,40,0,1.00,0,0,0,0,35.1200,-97.9200,35.1200,-97.9200,0,0,0,0,0,51,0,0,0
651905,2020,04,28,2020-04-28,17:34:00,3,OK,40,0,1.25,0,0,15000,0,36.1197,-95.9839,36.1197,-95.9839,0,0,0,0,0,143,0,0,0
651906,2020,04,28,2020-04-28,17:35:00,3,OK,40,0,0.88,0,0,0,0,36.1091,-96.0007,36.1091,-96.0007,0,0,0,0,0,143,0,0,0
651907,2020,04,28,2020-04-28,17:39:00,3,OK,40,0,2.50,0,0,0,0,35.1900,-97.9700,35.1900,-97.9700,0,0,0,0,0,51,0,0,0
651908,2020,04,28,2020-04-28,17:41:00,3,OK,40,0,1.00,0,0,0,0,36.1115,-95.9579,36.1115,-95.9579,0,0,0,0,0,143,0,0,0
651909,2020,04,28,2020-04-28,17:43:00,3,OK,40,0,1.00,0,0,0,0,35.2400,-97.6200,35.2400,-97.6200,0,0,0,0,0,87,0,0,0
651910,2020,04,28,2020-04-28,17:44:00,3,OK,40,0,2.75,0,0,0,0,35.9800,-96.8000,35.9800,-96.8000,0,0,0,0,0,119,0,0,0
651911,2020,04,28,2020-04-28,17:46:00,3,OK,40,0,1.00,0,0,0,0,36.1042,-95.9227,36.1042,-95.9227,0,0,0,0,0,143,0,0,0
651912,2020,04,28,2020-04-28,17:46:00,3,OK,40,0,1.00,0,0,0,0,35.2400,-97.6200,35.2400,-97.6200,0,0,0,0,0,87,0,0,0
651913,2020,04,28,2020-04-28,17:47:00,3,MO,29,0,1.00,0,0,0,0,39.0000,-90.7500,39.0236,-90.7106,0,0,0,0,0,113,0,0,0
651914,2020,04,28,2020-04-28,17:52:00,3,OK,40,0,1.00,0,0,0,0,36.1046,-95.7439,36.1046,-95.7439,0,0,0,0,0,145,0,0,0
651915,2020,04,28,2020-04-28,17:53:00,3,OK,40,0,3.75,0,0,0,0,35.0500,-97.9700,35.0500,-97.9700,0,0,0,0,0,51,0,0,0
651916,2020,04,28,2020-04-28,17:55:00,3,OK,40,0,1.00,0,0,0,0,36.1124,-95.7261,36.1124,-95.7261,0,0,0,0,0,145,0,0,0
651917,2020,04,28,2020-04-28,17:56:00,3,OK,40,0,1.00,0,0,0,0,36.1219,-95.7330,36.1219,-95.7330,0,0,0,0,0,145,0,0,0
651918,2020,04,28,2020-04-28,17:57:00,3,OK,40,0,1.75,0,0,0,0,35.0100,-97.9800,35.0100,-97.9800,0,0,0,0,0,51,0,0,0
651919,2020,04,28,2020-04-28,18:00:00,3,OK,40,0,1.75,0,0,0,0,35.0400,-97.9400,35.0400,-97.9400,0,0,0,0,0,51,0,0,0
651920,2020,04,28,2020-04-28,18:03:00,3,OK,40,0,1.00,0,0,0,0,35.9453,-96.0655,35.9453,-96.0655,0,0,0,0,0,37,0,0,0
651921,2020,04,28,2020-04-28,18:20:00,3,OK,40,0,0.75,0,0,0,0,35.8000,-95.9300,35.8000,-95.9300,0,0,0,0,0,111,0,0,0
651922,2020,04,28,2020-04-28,18:22:00,3,OK,40,0,1.00,0,0,0,0,35.6235,-96.4050,35.6235,-96.4050,0,0,0,0,0,107,0,0,0
651923,2020,04,28,2020-04-28,18:23:00,3,OK,40,0,1.00,0,0,0,0,34.8900,-97.9100,34.8900,-97.9100,0,0,0,0,0,51,0,0,0
651924,2020,04,28,2020-04-28,18:30:00,3,OK,40,0,0.75,0,0,0,0,35.6688,-96.0852,35.6688,-96.0852,0,0,0,0,0,111,0,0,0
651925,2020,04,28,2020-04-28,18:40:00,3,OK,40,0,2.00,0,0,0,0,34.7200,-97.9600,34.7200,-97.9600,0,0,0,0,0,51,0,0,0
651926,2020,04,28,2020-04-28,18:41:00,3,OK,40,0,1.50,0,0,0,0,35.3800,-97.0000,35.3800,-97.0000,0,0,0,0,0,125,0,0,0
651927,2020,04,28,2020-04-28,18:45:00,3,OK,40,0,1.75,0,0,0,0,35.3800,-96.9000,35.3800,-96.9000,0,0,0,0,0,125,0,0,0
651928,2020,04,28,2020-04-28,18:47:00,3,OK,40,0,1.75,0,0,0,0,34.6200,-98.0400,34.6200,-98.0400,0,0,0,0,0,137,0,0,0
651929,2020,04,28,2020-04-28,18:47:00,3,OK,40,0,1.00,0,0,0,0,34.8788,-95.7076,34.8788,-95.7076,0,0,0,0,0,121,0,0,0
651930,2020,04,28,2020-04-28,18:48:00,3,IL,17,0,0.88,0,0,0,0,39.8366,-89.1772,39.8366,-89.1772,0,0,0,0,0,115,0,0,0
651931,2020,04,28,2020-04-28,18:50:00,3,OK,40,0,1.75,0,0,0,0,34.6000,-97.9600,34.6000,-97.9600,0,0,0,0,0,137,0,0,0
651932,2020,04,28,2020-04-28,18:50:00,3,OK,40,0,2.25,0,0,30000,0,34.8749,-95.5988,34.8749,-95.5988,0,0,0,0,0,121,0,0,0
651933,2020,04,28,2020-04-28,18:52:00,3,OK,40,0,1.75,0,0,20000,0,34.8682,-95.5429,34.8682,-95.5429,0,0,0,0,0,121,0,0,0
651934,2020,04,28,2020-04-28,18:53:00,3,OK,40,0,2.00,0,0,50000,0,34.8540,-95.5818,34.8540,-95.5818,0,0,0,0,0,121,0,0,0
651935,2020,04,28,2020-04-28,18:53:00,3,OK,40,0,1.75,0,0,30000,0,34.6817,-95.7512,34.6817,-95.7512,0,0,0,0,0,121,0,0,0
651936,2020,04,28,2020-04-28,18:55:00,3,OK,40,0,2.00,0,0,0,0,34.5700,-98.0000,34.5700,-98.0000,0,0,0,0,0,137,0,0,0
651937,2020,04,28,2020-04-28,18:56:00,3,OK,40,0,2.75,0,0,0,0,34.6100,-98.0900,34.6100,-98.0900,0,0,0,0,0,137,0,0,0
651938,2020,04,28,2020-04-28,19:04:00,3,OK,40,0,1.00,0,0,0,0,35.2400,-96.4700,35.2400,-96.4700,0,0,0,0,0,133,0,0,0
651939,2020,04,28,2020-04-28,19:20:00,3,OK,40,0,1.25,0,0,15000,0,34.9197,-95.3940,34.9197,-95.3940,0,0,0,0,0,77,0,0,0
651940,2020,04,28,2020-04-28,19:20:00,3,OK,40,0,2.00,0,0,0,0,34.3700,-97.9600,34.3700,-97.9600,0,0,0,0,0,137,0,0,0
651941,2020,04,28,2020-04-28,19:21:00,3,MO,29,0,1.00,0,0,0,0,37.1800,-92.3500,37.1800,-92.3500,0,0,0,0,0,229,0,0,0
651942,2020,04,28,2020-04-28,19:23:00,3,OK,40,0,1.75,0,0,0,0,35.0700,-96.4200,35.0700,-96.4200,0,0,0,0,0,63,0,0,0
651943,2020,04,28,2020-04-28,19:23:00,3,OK,40,0,1.75,0,0,0,0,35.0900,-96.6800,35.0900,-96.6800,0,0,0,0,0,133,0,0,0
651944,2020,04,28,2020-04-28,19:24:00,3,OK,40,0,1.00,0,0,0,0,35.0800,-96.4000,35.0800,-96.4000,0,0,0,0,0,63,0,0,0
651945,2020,04,28,2020-04-28,19:29:00,3,OK,40,0,1.00,0,0,0,0,34.7211,-95.7700,34.7211,-95.7700,0,0,0,0,0,121,0,0,0
651946,2020,04,28,2020-04-28,19:52:00,3,OK,40,0,1.00,0,0,0,0,34.7800,-96.6300,34.7800,-96.6300,0,0,0,0,0,123,0,0,0
651947,2020,04,28,2020-04-28,19:54:00,3,OK,40,0,1.00,0,0,0,0,34.9607,-95.7325,34.9607,-95.7325,0,0,0,0,0,121,0,0,0
651948,2020,04,28,2020-04-28,19:59:00,3,OK,40,0,1.75,0,0,15000,0,34.7127,-95.7337,34.7127,-95.7337,0,0,0,0,0,121,0,0,0
651949,2020,04,28,2020-04-28,20:08:00,3,OK,40,0,1.75,0,0,0,0,34.5800,-95.7700,34.5800,-95.7700,0,0,0,0,0,5,0,0,0
651950,2020,04,28,2020-04-28,20:12:00,3,OK,40,0,1.00,0,0,0,0,34.6500,-96.5300,34.6500,-96.5300,0,0,0,0,0,123,0,0,0
651951,2020,04,28,2020-04-28,20:12:00,3,OK,40,0,1.75,0,0,0,0,34.6700,-96.5700,34.6700,-96.5700,0,0,0,0,0,123,0,0,0
651952,2020,04,28,2020-04-28,20:20:00,3,TX,48,0,2.75,0,0,0,0,33.5700,-98.4400,33.5700,-98.4400,0,0,0,0,0,9,0,0,0
651953,2020,04,28,2020-04-28,20:28:00,3,TX,48,0,1.75,0,0,0,0,33.7900,-98.4100,33.7900,-98.4100,0,0,0,0,0,77,0,0,0
651954,2020,04,28,2020-04-28,20:32:00,3,TX,48,0,1.75,0,0,1000,0,32.9500,-99.0500,32.9500,-99.0500,0,0,0,0,0,429,0,0,0
651955,2020,04,28,2020-04-28,20:52:00,3,TX,48,0,1.75,0,0,1000,0,33.4100,-98.1500,33.4100,-98.1500,0,0,0,0,0,237,0,0,0
651956,2020,04,28,2020-04-28,20:54:00,3,TX,48,0,1.50,0,0,0,0,33.6300,-98.0200,33.6300,-98.0200,0,0,0,0,0,77,0,0,0
651957,2020,04,28,2020-04-28,21:00:00,3,TX,48,0,1.50,0,0,0,0,32.7500,-98.9344,32.7500,-98.9344,0,0,0,0,0,429,0,0,0
651958,2020,04,28,2020-04-28,21:01:00,3,TX,48,0,1.00,0,0,0,0,33.6300,-98.0200,33.6300,-98.0200,0,0,0,0,0,77,0,0,0
651959,2020,04,28,2020-04-28,21:02:00,3,TX,48,0,2.00,0,0,0,0,33.6400,-98.0100,33.6400,-98.0100,0,0,0,0,0,77,0,0,0
651960,2020,04,28,2020-04-28,21:08:00,3,TX,48,0,2.00,0,0,20000,0,33.1700,-98.3800,33.1700,-98.3800,0,0,0,0,0,237,0,0,0
651961,2020,04,28,2020-04-28,21:09:00,3,TX,48,0,1.75,0,0,0,0,33.7126,-95.0571,33.7126,-95.0571,0,0,0,0,0,387,0,0,0
651962,2020,04,28,2020-04-28,21:16:00,3,TX,48,0,1.00,0,0,0,0,33.1000,-98.2500,33.1000,-98.2500,0,0,0,0,0,237,0,0,0
651963,2020,04,28,2020-04-28,21:27:00,3,TX,48,0,1.50,0,0,0,0,33.8000,-98.3700,33.8000,-98.3700,0,0,0,0,0,77,0,0,0
651964,2020,04,28,2020-04-28,21:36:00,3,AR,05,0,1.00,0,0,0,0,34.0386,-94.3437,34.0386,-94.3437,0,0,0,0,0,133,0,0,0
651965,2020,04,28,2020-04-28,21:45:00,3,TX,48,0,1.00,0,0,0,0,33.3700,-97.6800,33.3700,-97.6800,0,0,0,0,0,497,0,0,0
651966,2020,04,28,2020-04-28,21:53:00,3,AR,05,0,1.50,0,0,0,0,35.2600,-91.8800,35.2600,-91.8800,0,0,0,0,0,145,0,0,0
651967,2020,04,28,2020-04-28,21:56:00,3,AR,05,0,1.00,0,0,0,0,34.7300,-92.4200,34.7300,-92.4200,0,0,0,0,0,119,0,0,0
651968,2020,04,28,2020-04-28,21:58:00,3,AR,05,0,1.00,0,0,0,0,34.8900,-92.2300,34.8900,-92.2300,0,0,0,0,0,119,0,0,0
651969,2020,04,28,2020-04-28,22:00:00,3,TX,48,0,1.50,0,0,0,0,33.2600,-97.6100,33.2600,-97.6100,0,0,0,0,0,497,0,0,0
651970,2020,04,28,2020-04-28,22:01:00,3,AR,05,0,0.75,0,0,0,0,34.9200,-92.1700,34.9200,-92.1700,0,0,0,0,0,119,0,0,0
651971,2020,04,28,2020-04-28,22:03:00,3,AR,05,0,1.00,0,0,0,0,34.9200,-92.1700,34.9200,-92.1700,0,0,0,0,0,119,0,0,0
651972,2020,04,28,2020-04-28,22:03:00,3,AR,05,0,1.00,0,0,0,0,34.9200,-92.1700,34.9200,-92.1700,0,0,0,0,0,119,0,0,0
651973,2020,04,28,2020-04-28,22:05:00,3,TX,48,0,0.75,0,0,0,0,32.7500,-98.1000,32.7500,-98.1000,0,0,0,0,0,363,0,0,0
651974,2020,04,28,2020-04-28,22:17:00,3,TX,48,0,2.00,0,0,10000,0,32.4000,-98.8200,32.4000,-98.8200,0,0,0,0,0,133,0,0,0
651975,2020,04,28,2020-04-28,22:20:00,3,TX,48,0,0.75,0,0,0,0,33.5600,-95.6000,33.5600,-95.6000,0,0,0,0,0,277,0,0,0
651976,2020,04,28,2020-04-28,22:27:00,3,AR,05,0,1.00,0,0,0,0,33.7291,-93.6202,33.7291,-93.6202,0,0,0,0,0,57,0,0,0
651977,2020,04,28,2020-04-28,22:32:00,3,AR,05,0,1.00,0,0,0,0,33.6682,-93.5758,33.6682,-93.5758,0,0,0,0,0,57,0,0,0
651978,2020,04,28,2020-04-28,23:02:00,3,AR,05,0,0.75,0,0,0,0,33.3689,-93.5081,33.3689,-93.5081,0,0,0,0,0,73,0,0,0
651979,2020,04,28,2020-04-28,23:12:00,3,TX,48,0,1.00,0,0,0,0,32.6300,-97.0900,32.6300,-97.0900,0,0,0,0,0,439,0,0,0
651980,2020,04,28,2020-04-28,23:14:00,3,TX,48,0,0.88,0,0,0,0,32.4600,-97.4700,32.4600,-97.4700,0,0,0,0,0,251,0,0,0
651981,2020,04,28,2020-04-28,23:18:00,3,TX,48,0,0.75,0,0,0,0,32.5800,-97.1000,32.5800,-97.1000,0,0,0,0,0,439,0,0,0
651982,2020,04,28,2020-04-28,23:29:00,3,TX,48,0,2.00,0,0,5000,0,32.3089,-97.4516,32.3089,-97.4516,0,0,0,0,0,251,0,0,0
651983,2020,04,28,2020-04-28,23:32:00,3,TX,48,0,0.88,0,0,0,0,32.5000,-96.9700,32.5000,-96.9700,0,0,0,0,0,139,0,0,0
651984,2020,04,28,2020-04-28,23:35:00,3,TX,48,0,1.00,0,0,0,0,32.6954,-95.4831,32.6954,-95.4831,0,0,0,0,0,499,0,0,0
651985,2020,04,28,2020-04-28,23:38:00,3,LA,22,0,1.00,0,0,0,0,33.0101,-93.4697,33.0101,-93.4697,0,0,0,0,0,119,0,0,0
651986,2020,04,28,2020-04-28,23:43:00,3,TX,48,0,1.25,0,0,0,0,32.6100,-97.5900,32.6100,-97.5900,0,0,0,0,0,367,0,0,0
651987,2020,04,28,2020-04-28,23:50:00,3,TX,48,0,1.25,0,0,0,0,32.5425,-95.4196,32.5425,-95.4196,0,0,0,0,0,423,0,0,0
651988,2020,04,28,2020-04-28,23:58:00,3,TX,48,0,1.00,0,0,0,0,32.3200,-96.2100,32.3200,-96.2100,0,0,0,0,0,213,0,0,0
651989,2020,04,29,2020-04-29,00:01:00,3,TX,48,0,1.25,0,0,0,0,32.0800,-96.4400,32.0800,-96.4400,0,0,0,0,0,349,0,0,0
651990,2020,04,29,2020-04-29,00:02:00,3,TX,48,0,1.00,0,0,0,0,32.4800,-97.4900,32.4800,-97.4900,0,0,0,0,0,251,0,0,0
651991,2020,04,29,2020-04-29,00:06:00,3,TX,48,0,1.00,0,0,0,0,32.3810,-95.3305,32.3810,-95.3305,0,0,0,0,0,423,0,0,0
651992,2020,04,29,2020-04-29,00:16:00,3,TX,48,0,1.50,0,0,0,0,32.3525,-94.9074,32.3525,-94.9074,0,0,0,0,0,401,0,0,0
651993,2020,04,29,2020-04-29,00:18:00,3,TX,48,0,0.75,0,0,0,0,31.1283,-97.7187,31.1283,-97.7187,0,0,0,0,0,27,0,0,0
651994,2020,04,29,2020-04-29,00:19:00,3,TX,48,0,0.88,0,0,0,0,32.3400,-97.4000,32.3400,-97.4000,0,0,0,0,0,251,0,0,0
651995,2020,04,29,2020-04-29,00:20:00,3,LA,22,0,1.00,0,0,0,0,32.4701,-93.7501,32.4701,-93.7501,0,0,0,0,0,17,0,0,0
651996,2020,04,29,2020-04-29,00:21:00,3,TX,48,0,1.00,0,0,0,0,32.3400,-97.3900,32.3400,-97.3900,0,0,0,0,0,251,0,0,0
